tweet_id,isi,author,content
Sat Feb 24 04:29:31 +0000 2024,Rakyat Indonesia memilih Paslon No 2 Prabowo-Gibran sebagai pemimpin yang diidamkan.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/hQyLKLhdKq,g_khoeer,The Indonesian people chose Paslon No. 2 Prabowo-Gibran as the desired leader. #Kita02unggul Rakyattau mnayangpantas https://t.co/hqylklhdkq
Sat Feb 24 04:29:30 +0000 2024,Prabowo-Gibran paslon No 2 telah membuktikan diri sebagai pemimpin yang diakui oleh seluruh lapisan masyarakat.   #Kita02Unggul  RakyatTAU MnaYangPantas,UtamanyMelani,Prabowo-Gibran Paslon No. 2 has proven himself as a leader recognized by all levels of society. #Kita02unggul Rakyattau mnayangpantas
Sat Feb 24 04:29:30 +0000 2024,"Prabowo-Gibran paslon No 2 menunjukkan keunggulan dalam quick count dan real count, memberikan keyakinan kepada rakyat atas pilihan mereka.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/wgDHRGXT4f",KamariamjMardhi,"Prabowo-Gibran Paslon No. 2 shows the advantage in the quick count and real count, giving confidence to the people of their choices. #Kita02unggul Rakyattau mnayangpantas https://t.co/wgdhrgxt4f"
Sat Feb 24 04:29:29 +0000 2024,"Prabowo-Gibran, sebagai paslon No 2, menunjukkan keunggulan yang luar biasa di TPS quick count dan real count, mengukuhkan kepercayaan rakyat pada kepemimpinan mereka.   #Kita02Unggul  RakyatTAU MnaYangPantas",GamantoxhLailas,"Prabowo-Gibran, as Paslon No. 2, shows an extraordinary advantage at the TPS Quick Count and Real Count, confirming people's trust in their leadership. #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 04:29:21 +0000 2024,Dukungan masyarakat untuk paslon No 2 adalah bukti keinginan akan perubahan yang nyata.   #Kita02Unggul  RakyatTAU MnaYangPantas,ParjaIlaka,Community support for Paslon No. 2 is proof of the desire for real change. #Kita02unggul Rakyattau mnayangpantas
Sat Feb 24 04:29:21 +0000 2024,Prabowo-Gibran paslon No 2 memperoleh dukungan terbanyak dari rakyat Indonesia! Kemenangan telak dalam quick count dan real count!   #Kita02Unggul  RakyatTAU MnaYangPantas,HermanWidi79314,Prabowo-Gibran Paslon No. 2 received the most support from the people of Indonesia! A landslide victory in Quick Count and Real Count! #Kita02unggul Rakyattau mnayangpantas
Sat Feb 24 04:29:06 +0000 2024,Prabowo-Gibran paslon No 2 unggul di quick count dan real count! Rakyat telah menetapkan pilihannya dengan jelas!   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/hQkrO59vS6,KarjacaPradana,Prabowo-Gibran Paslon No. 2 Excellent at Quick Count and Real Count! The people have made their choice clearly! #Kita02unggul Rakyattau mnayangpantas https://t.co/hqkro59vs6
Sat Feb 24 04:29:06 +0000 2024,Keunggulan Prabowo-Gibran paslon No 2 dalam quick count dan real count adalah bukti dari dukungan yang kuat dan kokoh dari rakyat.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/z2qa7ZA7Qd,YogawuLaksita,The advantage of Prabowo-Gibran Paslon No. 2 in the quick count and real count is evidence of strong and sturdy support from the people. #Kita02unggul Rakyattau mnayangpantas https://t.co/z2qa7za7qd
Sat Feb 24 04:29:04 +0000 2024,Keberhasilan Prabowo-Gibran paslon No 2 adalah bukti nyata bahwa keinginan rakyat adalah landasan utama dalam berdemokrasi.   #Kita02Unggul  RakyatTAU MnaYangPantas,VioletvlMarpaun,The success of Prabowo-Gibran Paslon No. 2 is a clear proof that the people's desires are the main foundation in democracy. #Kita02unggul Rakyattau mnayangpantas
Sat Feb 24 04:29:02 +0000 2024,"Dengan dominasi Prabowo-Gibran paslon No 2 di real count KPU, rakyat Indonesia telah menunjukkan keyakinan mereka pada pasangan tersebut.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/kSby7xlBLt",Rehanidan,"With the dominance of Prabowo-Gibran Paslon No. 2 at the KPU Real Count, the Indonesian people have shown their confidence in the couple. #Kita02unggul Rakyattau mnayangpantas https://t.co/ksby7xlblt"
Sat Feb 24 04:29:01 +0000 2024,Dukungan kuat dari rakyat membuat Prabowo-Gibran paslon No 2 unggul di TPS quick count dan real count.   #Kita02Unggul  RakyatTAU MnaYangPantas,JamaliaacFirgan,Strong support from the people made Prabowo-Gibran Paslon No. 2 superior at TPS Quick Count and Real Count. #Kita02unggul Rakyattau mnayangpantas
Sat Feb 24 04:28:58 +0000 2024,Dukungan besar rakyat Indonesia untuk Prabowo-Gibran paslon No 2 terlihat dari hasil quick count dan real count.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/1IhCg9IfaF,HamzahMaulanaa,The great support of the Indonesian people for Prabowo-Gibran Paslon No. 2 can be seen from the results of the quick count and real count. #Kita02unggul Rakyattau mnayangpantas https://t.co/1IHCG9IFAF
Sat Feb 24 04:28:55 +0000 2024,"Rakyat Indonesia sudah memberikan suara terbaiknya, Paslon No 2 yang terbaik!   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/37HYKVRULF",siskaamaliaaa_,"The Indonesian people have given their best votes, Paslon No. 2 the best! #Kita02unggul Rakyattau mnayangpantas https://t.co/37hykvrulf"
Sat Feb 24 04:28:54 +0000 2024,Rakyat yakin dengan keunggulan Prabowo-Gibran paslon No 2 dalam quick count dan real count.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/gjr8dT4uXC,MakutahrYuliart,The people believe in the superiority of Prabowo-Gibran Paslon No. 2 in Quick Count and Real Count. #Kita02unggul Rakyattau mnayangpantas https://t.co/gjr8dt4uxc
Sat Feb 24 04:28:49 +0000 2024,"Rakyat percaya pada Prabowo-Gibran paslon No 2, terbukti dengan kemenangan di 36 provinsi!   #Kita02Unggul  RakyatTAU MnaYangPantas",LegawaflKuswoyo,"The people believe in Prabowo-Gibran Paslon No. 2, as evidenced by victory in 36 provinces! #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 04:28:44 +0000 2024,Kemenangan telak Prabowo-Gibran paslon No 2 di berbagai daerah menandai kepercayaan rakyat.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/xixwjPDenN,LidyafkHariyah,Prabowo-Gibran Paslon No. 2 victory in various regions marked the people's trust. #Kita02unggul Rakyattau mnayangpantas https://t.co/xixwjpdenn
Sat Feb 24 04:28:42 +0000 2024,Keberhasilan Prabowo-Gibran paslon No 2 mencerminkan dukungan luas dari rakyat Indonesia.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/JhnABRgUBk,LailafxPertiwi,The success of Prabowo-Gibran Paslon No. 2 reflects broad support from the people of Indonesia. #Kita02unggul Rakyattau mnayangpantas https://t.co/jhnabrgubk
Sat Feb 24 04:28:42 +0000 2024,"@tommpratama Prabowo-Gibran Paslon No 2 memang juara di quick count dan real count, wajar kita bangga sama mereka!   #Kita02Unggul  RakyatTAU MnaYangPantas",EluhemDabukke,"@Tommpratama Prabowo-Gibran Paslon No. 2 is indeed a champion in Quick Count and Real Count, naturally we are proud of them! #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 04:28:41 +0000 2024,Rakyat bersatu di belakang Paslon No 2 Prabowo-Gibran untuk masa depan yang lebih baik.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/wi09wIa3el,IkaraLaksita,The people unite behind Paslon No. 2 Prabowo-Gibran for a better future. #Kita02unggul Rakyattau mnayangpantas https://t.co/wi09wia3el
Sat Feb 24 04:28:41 +0000 2024,Rakyat Indonesia memilih Prabowo-Gibran paslon No 2 sebagai pemimpin yang layak   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/3J533ODWEu,KardiffDamanik,The Indonesian people chose Prabowo-Gibran Paslon No. 2 as a decent leader #Kita02unggul Rakyattau Mnayangpantas https://t.co/3j533odweu
Sat Feb 24 04:28:40 +0000 2024,Kemenangan Prabowo-Gibran paslon No 2 di berbagai daerah menunjukkan dukungan yang kuat.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/ScjyUPuPE8,GantarjmSaefull,Prabowo-Gibran Paslon No. 2 victory in various regions shows strong support. #Kita02unggul Rakyattau mnayangpantas https://t.co/scjyupupe8
Sat Feb 24 04:28:40 +0000 2024,"@tommpratama Dukungan kita buat Prabowo-Gibran Paslon No 2 berbuah manis, mereka menang!   #Kita02Unggul  RakyatTAU MnaYangPantas",CakrawangsanzPr,"@tommpratama Our support for Prabowo-Gibran Paslon No. 2 bear sweet fruit, they won! #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 04:28:39 +0000 2024,"Prabowo-Gibran, paslon No 2, dianggap sebagai pilihan yang tepat untuk memimpin bangsa ke arah yang lebih baik.   #Kita02Unggul  RakyatTAU MnaYangPantas",miaaria14q,"Prabowo-Gibran, Paslon No. 2, is considered the right choice to lead the nation for a better direction. #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 04:28:39 +0000 2024,"Kemenangan di berbagai TPS menandai keunggulan yang jelas dari Paslon No 2, Prabowo-Gibran.  #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/KHWD1tYMi6",Joenaedi_s,"Victory at various polling stations marked a clear advantage of Paslon No. 2, Prabowo-Gibran. #Kita02unggul Rakyattau mnayangpantas https://t.co/khwd1tymi6"
Sat Feb 24 04:28:35 +0000 2024,"@tommpratama Prabowo-Gibran Paslon No 2 emang mantap, rakyat juga udah pada ngakuin keunggulannya, jadi semakin yakin pilihannya.   #Kita02Unggul  RakyatTAU MnaYangPantas",OnnieYoonaa,"@Tommpratama Prabowo-Gibran Paslon No. 2 is really great, the people have also recognized their superiority, so they are more confident. #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 04:28:29 +0000 2024,Rakyat yakin Prabowo-Gibran paslon No 2 akan membawa perubahan positif.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/hrvbGWKQLt,VanesammSaefull,The people believe that Prabowo-Gibran Paslon No. 2 will bring positive changes. #Kita02unggul Rakyattau mnayangpantas https://t.co/hrvbgwkqlt
Sat Feb 24 04:28:26 +0000 2024,Rakyat Indonesia yakin Prabowo-Gibran paslon No 2 adalah pilihan yang tepat.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/KRjq3lOPII,SarahtbWinarsih,The Indonesian people believe that Prabowo-Gibran Paslon No. 2 is the right choice. #Kita02unggul Rakyattau mnayangpantas https://t.co/krjq3lopii
Sat Feb 24 04:28:25 +0000 2024,Paslon No 2 Prabowo-Gibran mendapat dukungan luar biasa dari rakyat.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/0T9i1W9Urq,BaladjSiregar,Paslon No. 2 Prabowo-Gibran received extraordinary support from the people. #Kita02unggul Rakyattau mnayangpantas https://t.co/0t9i1w9urq
Sat Feb 24 04:28:24 +0000 2024,Kemenangan Prabowo-Gibran Paslon No 2 adalah bukti kepercayaan rakyat Indonesia.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/l3UeLPq8dy,meta_safitrigs,Prabowo-Gibran Paslon No. 2 victory is proof of the trust of the Indonesian people. #Kita02unggul Rakyattau mnayangpantas https://t.co/l3uelpq8dy
Sat Feb 24 04:28:16 +0000 2024,"@tommpratama Dukungan kita untuk Prabowo-Gibran Paslon No 2 berhasil, mereka nomor satu!   #Kita02Unggul  RakyatTAU MnaYangPantas",SiskatdSihombin,"@tommpratama Our support for Prabowo-Gibran Paslon No. 2 was successful, they were number one! #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 04:28:14 +0000 2024,Rakyat Indonesia yakin Prabowo-Gibran paslon No 2 adalah pemimpin yang terbaik.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/DmmhP4uVxX,NovinfWinarno,The Indonesian people believe that Prabowo-Gibran Paslon No. 2 is the best leader. #Kita02unggul Rakyattau mnayangpantas https://t.co/dmmhp4uvxx
Sat Feb 24 04:28:14 +0000 2024,"@tommpratama Prabowo-Gibran Paslon No 2 unggul di quick count dan real count, bikin hati rakyat senang!   #Kita02Unggul  RakyatTAU MnaYangPantas",TaliaueWaskita,"@Tommpratama Prabowo-Gibran Paslon No. 2 Excellent in Quick Count and Real Count, Make the Hearts of the People Happy! #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 04:28:13 +0000 2024,Paslon No 2 Prabowo-Gibran mendapat dukungan luar biasa dari rakyat.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/3XfG4qEXhi,UlvavoSihombing,Paslon No. 2 Prabowo-Gibran received extraordinary support from the people. #Kita02unggul Rakyattau mnayangpantas https://t.co/3xfg4qexhi
Sat Feb 24 04:28:10 +0000 2024,Quick count dan real count menunjukkan Prabowo-Gibran paslon No 2 terbaik.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/dh75Si5bsA,NadineevWidiast,Quick count and real count show Prabowo-Gibran Paslon No. 2 best. #Kita02unggul Rakyattau mnayangpantas https://t.co/dh75si5bsa
Sat Feb 24 04:28:07 +0000 2024,Prabowo-Gibran paslon No 2 meraih dukungan yang kuat dan konsisten dari berbagai lapisan masyarakat.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/KodJ9Uuw1I,RanggamkHariyah,Prabowo-Gibran Paslon No. 2 achieved strong and consistent support from various levels of society. #Kita02unggul Rakyattau mnayangpantas https://t.co/kodj9uuw1i
Sat Feb 24 04:27:59 +0000 2024,Prabowo-Gibran paslon No 2 berhasil memenangkan hati rakyat dengan dominasi luar biasa di real count KPU.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/liRuwjOSxU,KasusrapcGunart,Prabowo-Gibran Paslon No. 2 succeeded in winning the hearts of the people with extraordinary dominance at the KPU's real count. #Kita02unggul Rakyattau mnayangpantas https://t.co/liruwjosxu
Sat Feb 24 04:27:57 +0000 2024,"Pilihan rakyat pada Paslon No 2 Prabowo-Gibran sebagai pemimpin adalah langkah yang tepat, terbukti dengan dominasi mereka dalam quick count dan real count.   #Kita02Unggul  RakyatTAU MnaYangPantas",SarahvsWinarsih,"The people's choice in Paslon No. 2 Prabowo-Gibran as a leader is the right step, as evidenced by their dominance in the quick count and real count. #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 04:27:57 +0000 2024,Prabowo-Gibran paslon No 2 menunjukkan keunggulan yang tak terbantahkan.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/UN7RnnsjcY,WidyaqiMaryati,Prabowo-Gibran Paslon No. 2 shows an undeniable advantage. #Kita02unggul Rakyattau mnayangpantas https://t.co/un7rnnsjcy
Sat Feb 24 04:27:57 +0000 2024,Rakyat memilih Prabowo-Gibran paslon No 2 dengan keyakinan yang kuat.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/2IK3zHzSO3,NataliasoSaragi,The people chose Prabowo-Gibran Paslon No. 2 with strong beliefs. #Kita02unggul Rakyattau mnayangpantas https://t.co/2ik3zhzso3
Sat Feb 24 04:27:53 +0000 2024,Kemenangan Prabowo-Gibran paslon No 2 adalah pilihan yang tepat untuk masa depan Indonesia.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/UyqW0nayHy,LatikankNuraini,Prabowo-Gibran Paslon No. 2 victory is the right choice for the future of Indonesia. #Kita02unggul Rakyattau mnayangpantas https://t.co/uyqw0nayhy
Sat Feb 24 04:27:52 +0000 2024,Dukungan besar rakyat untuk Prabowo-Gibran paslon No 2 terlihat dari hasil quick count dan real count.   #Kita02Unggul  RakyatTAU MnaYangPantas,SiskaycBudiyant,The great support of the people for Prabowo-Gibran Paslon No. 2 can be seen from the results of the quick count and real count. #Kita02unggul Rakyattau mnayangpantas
Sat Feb 24 04:27:46 +0000 2024,"Prabowo-Gibran, paslon No 2, telah memenangkan hati rakyat dengan kemenangan yang meyakinkan di quick count dan real count.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/NDhAO9F5Ox",EllisbaPudjiast,"Prabowo-Gibran, Paslon No. 2, has won the hearts of the people with a convincing victory at the Quick Count and Real Count. #Kita02unggul Rakyattau mnayangpantas https://t.co/ndhao9f5ox"
Sat Feb 24 04:27:39 +0000 2024,"Rakyat tahu yang terbaik! Prabowo-Gibran paslon No 2 menjadi pilihan utama dalam quick count dan real count, mencerminkan dukungan luas dari masyarakat.   #Kita02Unggul  RakyatTAU MnaYangPantas",SabrinakaSitumo,"People know the best! Prabowo-Gibran Paslon No. 2 is the first choice in the quick count and real count, reflecting broad support from the community. #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 04:27:39 +0000 2024,"Kemenangan Prabowo-Gibran, paslon No 2, adalah bukti bahwa masyarakat telah mengakui kemampuan dan dedikasi mereka untuk melayani negara.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/fAWNIhsOv3",uefanewss,"Prabowo-Gibran's victory, Paslon No. 2, is proof that people have recognized their abilities and dedication to serving the country. #Kita02unggul Rakyattau mnayangpantas https://t.co/fawnihsov3"
Sat Feb 24 04:27:36 +0000 2024,Kemenangan telak Prabowo-Gibran paslon No 2 menandai soliditas dukungan yang terus mengalir.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/yVvuQJBxew,PrayogaqjPraset,Prabowo-Gibran Paslon No. 2 victory marks the solidity of support that continues to flow. #Kita02unggul Rakyattau mnayangpantas https://t.co/yvvuqjbxew
Sat Feb 24 04:27:35 +0000 2024,Paslon No 2 memang juara di hati rakyat Indonesia!   #Kita02Unggul  RakyatTAU MnaYangPantas,JupriNirwanto,Paslon No. 2 is indeed a champion in the hearts of the Indonesian people! #Kita02unggul Rakyattau mnayangpantas
Sat Feb 24 04:27:34 +0000 2024,"Prabowo-Gibran paslon No 2 mendapat dukungan mayoritas di seluruh Indonesia, menandakan kepercayaan yang tinggi dari rakyat.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/7kASRQp8Sy",HendriqhPurnawa,"Prabowo-Gibran Paslon No. 2 received majority support throughout Indonesia, signifying the high trust of the people. #Kita02unggul Rakyattau mnayangpantas https://t.co/7kasrqp8sy"
Sat Feb 24 04:27:30 +0000 2024,"Prabowo-Gibran paslon No 2 menjadi yang paling unggul di TPS, hasil quick count dan real count memperlihatkan keunggulan mereka!   #Kita02Unggul  RakyatTAU MnaYangPantas",YahyajuUsamah,"Prabowo-Gibran Paslon No. 2 is the most superior in the TPS, the results of the quick count and real count show their advantages! #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 04:27:27 +0000 2024,Dukungan luas dan solid dari rakyat telah membawa Prabowo-Gibran paslon No 2 menuju kemenangan yang gemilang.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/hzHMHXQYHx,JArnasta,Broad and solid support from the people has brought Prabowo-Gibran Paslon No. 2 to a brilliant victory. #Kita02unggul Rakyattau mnayangpantas https://t.co/hzhmhxqyhx
Sat Feb 24 04:27:23 +0000 2024,Dukungan yang solid dari rakyat telah memperkuat posisi Prabowo-Gibran paslon No 2 di setiap tahap pemilihan.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/LhlzOJw1jv,KamariamjMardhi,Solid support from the people has strengthened the position of Prabowo-Gibran Paslon No. 2 at each election stage. #Kita02unggul Rakyattau mnayangpantas https://t.co/llzojw1jv
Sat Feb 24 04:27:23 +0000 2024,"Dukungan masyarakat terhadap Paslon No 2, Prabowo-Gibran, membuktikan kualitas kepemimpinan yang diharapkan.  #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/L4mJR3oz5t",cahayaharahap36,"Community support for Paslon No. 2, Prabowo-Gibran, proves the expected quality of leadership. #Kita02unggul Rakyattau mnayangpantas https://t.co/l4mjr3oz5t"
Sat Feb 24 04:27:21 +0000 2024,Quick count dan real count menunjukkan bahwa Prabowo-Gibran paslon No 2 adalah jawaban atas keinginan rakyat akan pemimpin yang berkompeten!   #Kita02Unggul  RakyatTAU MnaYangPantas,HarjasazrPradip,Quick count and real count show that Prabowo-Gibran Paslon No. 2 is the answer to the wishes of the people of competent leaders! #Kita02unggul Rakyattau mnayangpantas
